,Unnamed: 0.2,index,Unnamed: 0.1,Unnamed: 0,molcule_formula,dsgdb_idx,nmr_shift,atomic_number,x,y,z,energy,atom_feature_vector_1,atom_feature_vector_2,atom_feature_vector_3,atom_feature_vector_4,atom_feature_vector_5,atom_feature_vector_6,atom_feature_vector_7,atom_feature_vector_8,atom_feature_vector_9,atom_feature_vector_10,atom_feature_vector_11,atom_feature_vector_12,atom_feature_vector_13,atom_feature_vector_14,atom_feature_vector_15,atom_feature_vector_16,atom_feature_vector_17,atom_feature_vector_18,atom_feature_vector_19,atom_feature_vector_20,atom_feature_vector_21,atom_feature_vector_22,atom_feature_vector_23,atom_feature_vector_24,atom_feature_vector_25,atom_feature_vector_26,atom_feature_vector_27,atom_feature_vector_28,atom_feature_vector_29,atom_feature_vector_30,atom_feature_vector_31,atom_feature_vector_32,atom_feature_vector_33,atom_feature_vector_34,atom_feature_vector_35,atom_feature_vector_36,atom_feature_vector_37,atom_feature_vector_38,atom_feature_vector_39,atom_feature_vector_40,atom_feature_vector_41,atom_feature_vector_42,atom_feature_vector_43,atom_feature_vector_44,atom_feature_vector_45,atom_feature_vector_46,atom_feature_vector_47,atom_feature_vector_48,atom_feature_vector_49,atom_feature_vector_50,atom_feature_vector_51,atom_feature_vector_52,atom_feature_vector_53,atom_feature_vector_54,atom_feature_vector_55,atom_feature_vector_56,atom_feature_vector_57,atom_feature_vector_58,atom_feature_vector_59,atom_feature_vector_60,atom_feature_vector_61,atom_feature_vector_62,atom_feature_vector_63,atom_feature_vector_64
57281,36121,36121,8,8,H7 C4 N3 O2,dsgdb9_031084,40.3824,7.0,1.2867683172225952,0.032272670418024,2.062063217163086,-8.841108322143555,0.0082325600087642,-0.0527861304581165,-0.2434490323066711,0.1379719972610473,0.0094250924885272,-0.2092329710721969,0.128189206123352,-0.0036779642105102,0.0112111307680606,-0.1457049250602722,0.0530486479401588,-0.14223413169384,0.2736815214157104,0.0813506618142128,-0.0693982690572738,0.0131082721054553,-0.3823153376579284,-0.1821306049823761,-0.1790787875652313,0.0374389514327049,0.2085755765438079,-0.0566971749067306,0.0511468611657619,-0.2816929519176483,0.2382690161466598,-0.0172280166298151,0.1441286206245422,-0.0935226678848266,0.1217557564377784,-0.0255131870508193,1.911991834640503,-0.4854033291339874,-0.1160501763224601,0.1946093142032623,0.0178943462669849,0.0870138630270958,-0.0721940100193023,-0.0026125237345695,0.1932356208562851,-0.0322198644280433,-0.1208481714129448,0.0037494525313377,0.0067270323634147,0.1478473246097564,0.2427301704883575,0.0912046581506729,0.1349398642778396,-0.1376530230045318,-0.0639643520116806,0.0903660804033279,0.1364999562501907,0.4343090653419494,0.0741990879178047,0.534210741519928,0.0512991212308406,0.1075241863727569,0.1994979977607727,0.1090671643614769,-0.1257800608873367,0.1469751894474029,0.0318847745656967,-0.1095362603664398,0.0244576837867498,0.0557391345500946
57336,46387,46387,8,8,H10 C7 N2,dsgdb9_041265,153.0214,7.0,0.1187924593687057,-0.098941758275032,0.0063458001241087,-8.32790756225586,-0.0854256302118301,-0.1054509282112121,-0.2039698660373687,0.0268451757729053,-0.0102327987551689,0.0188268981873989,0.0374359041452407,0.0141960270702838,-0.0047694980166852,-0.1121753379702568,-0.0141779500991106,-0.2541318535804748,0.2592073380947113,0.1434987783432006,-0.0433259308338165,0.0152471447363495,-0.506147027015686,-0.4613511562347412,-0.1615608036518097,0.0124280983582139,0.1295387148857116,-0.066479668021202,0.0058088395744562,-0.4199133515357971,0.2853609919548034,-0.0768342763185501,0.1499741077423095,-0.1061845049262046,0.3524157404899597,-0.0432271882891655,1.85098934173584,-0.2803168594837188,-0.1714953780174255,0.246606096625328,0.0017990674823522,-0.1780019998550415,-0.1853551864624023,-0.0154652595520019,0.1769876182079315,0.0183773767203092,-0.2660924196243286,-0.133808821439743,0.0215910524129867,0.1469427496194839,0.175169751048088,0.0919800996780395,0.1088067889213562,-0.1198985502123832,-0.0234565269201993,-0.050352431833744,0.0960322022438049,0.0540192425251007,0.131390243768692,0.0828333050012588,0.0120024569332599,0.1590131521224975,0.0382924564182758,0.0870842039585113,-0.1232974529266357,0.0351695381104946,0.0334275662899017,-0.1804920583963394,0.0193512625992298,0.0534317046403884
57458,9590,9590,7,7,H7 C5 N1 O2,dsgdb9_010424,-38.0335,7.0,-2.6842641830444336,0.5674887299537659,-2.2074637413024902,-7.984008312225342,-0.0656876042485237,-0.0888086929917335,-0.519967257976532,0.0497388318181037,-0.0930972248315811,-0.3446279168128967,0.1074894592165947,-0.1526380479335785,0.2578041553497314,0.0054090600460767,-0.0182480458170175,-0.0826086327433586,-0.0430864766240119,0.0359750613570213,-0.223276138305664,0.0118975872173905,-0.3948696255683899,-0.0061261150985956,-0.1703271567821502,0.0763149484992027,0.2422628849744796,-0.073726050555706,0.0236464105546474,0.1212665289640426,0.1426368355751037,0.1069394648075103,0.1603042334318161,-0.1130811870098114,0.112887293100357,-0.0145822390913963,1.3818250894546509,-0.2844542264938354,-0.056240577250719,0.2657469511032104,0.0632333606481552,0.2501961290836334,-0.4470288753509521,0.0459536463022232,-0.0756908953189849,-0.0396212972700595,0.028624027967453,-0.0609952732920646,-0.0814480856060981,0.1381265819072723,0.0957241728901863,0.1191322579979896,0.1265287548303604,-0.1167476996779441,-0.0643991455435752,-0.0371152646839618,0.0852568075060844,0.2644903361797333,-0.0195525158196687,0.023818053305149,-0.0289000384509563,0.0752883851528167,0.1943307071924209,0.1046409532427787,-0.1226091384887695,0.3097511827945709,0.0279299672693014,-0.0713159218430519,0.0469338484108448,0.0117008034139871
57464,67085,67085,8,8,H8 C5 N2 O2,dsgdb9_064998,-24.4073,7.0,3.4986729621887207,-1.6525652408599854,-2.204808235168457,-8.632884979248047,-0.0676404684782028,-0.1127834171056747,-0.1398876309394836,0.0709803625941276,-0.0997359603643417,-0.4908002912998199,0.1197186708450317,-0.1223920658230781,0.1353362798690796,-0.194340318441391,0.0131339402869343,-0.0946827158331871,0.1149576306343078,-0.0016486789099872,-0.0721253976225853,0.0148087348788976,-0.3984848260879516,-0.1534482985734939,-0.1300325095653534,-0.0203877799212932,0.2183403968811035,-0.0636819154024124,0.0408963486552238,0.0235746037214994,0.1068904846906662,0.0842014849185943,0.1245828121900558,-0.132116213440895,0.1263737976551056,-0.0385431982576847,2.190591812133789,-0.1953952014446258,0.062193676829338,0.1668313890695572,-0.0834362357854843,0.1414193212985992,-0.0830567255616188,0.018512025475502,0.1434074491262436,-0.0894477292895317,0.0289049688726663,0.0153921358287334,0.0398018732666969,0.1416163444519043,0.2501274943351745,0.1238283365964889,0.0871188566088676,-0.1596805155277252,-0.0574900321662426,-0.0432347953319549,0.1190642490983009,0.0516237094998359,-0.0048117935657501,0.1404383480548858,-0.0341825485229492,0.0674995779991149,0.1866023242473602,0.1129771023988723,-0.1204917654395103,0.1891440749168396,0.0293923802673816,-0.1033397912979126,-0.0013336017727851,0.0107741905376315
57465,62781,62781,1,1,H10 C6 N2 O1,dsgdb9_059229,210.0187,7.0,0.0716181769967079,0.0277363397181034,0.0743962004780769,-8.729316711425781,-0.0848299413919448,-0.2810685634613037,-0.3260590732097626,0.09000925719738,-0.0123112024739384,-0.1191406920552253,0.0229460448026657,-0.0201183259487152,0.0611817128956317,-0.1205236464738845,0.0608758851885795,-0.1781542599201202,0.1916268169879913,-0.0103991432115435,-0.0496033355593681,-0.0004999174270778,-0.4623561203479767,-0.4019799828529358,-0.1115888208150863,0.0391478389501571,0.2175161391496658,-0.0716002881526947,-0.0261103361845016,-0.3562753200531006,0.3010275363922119,0.1104702055454254,0.1781612187623977,-0.1433240622282028,0.2866765856742859,-0.0621142424643039,1.897838115692139,-0.0598050728440284,-0.1615734100341797,0.1547437906265258,-0.0437696911394596,0.0593075081706047,-0.6430209279060364,0.0083676781505346,0.1489274054765701,-0.0283616501837968,-0.221461072564125,-0.1804172694683075,-0.0912708416581153,0.1556330323219299,0.3845035433769226,0.1132775768637657,-0.0141444280743598,-0.1160136312246322,-0.0299662761390209,-0.0939924418926239,0.0767145007848739,0.1082613170146942,0.2136003375053405,-0.2706918716430664,-0.08564093708992,0.1388779580593109,-0.0008540488779544,0.1355842649936676,-0.1259856671094894,0.0989878997206687,0.0346650406718254,-0.0816149562597274,0.0226561315357685,-0.0530440881848335
58030,85846,85846,1,1,H11 C7 N1 O1,dsgdb9_092183,221.6045,7.0,-0.0137497102841734,0.0148343900218606,0.0688928365707397,-8.699949264526367,-0.0905345678329467,-0.2182496488094329,-0.3947499692440033,0.0776912122964859,-0.013111668638885,-0.0807958394289016,0.0371160879731178,-0.0090212225914001,0.0548927821218967,-0.1197776719927787,0.0374821051955223,-0.1990667581558227,0.2044549882411956,0.0276471227407455,-0.042197611182928,0.0065707387402653,-0.4766208827495575,-0.4554619491100311,-0.1186592057347297,0.0291711241006851,0.2165953814983368,-0.0714208781719207,-0.0131866671144962,-0.4297606647014618,0.3092336654663086,0.0522907078266143,0.1779118627309799,-0.1201472431421279,0.3100507259368896,-0.0560002997517585,1.9088451862335205,-0.1183029264211654,-0.1790106445550918,0.15428327023983,-0.0614666603505611,0.0625093504786491,-0.5531237721443176,-0.0057384651154279,0.1757631450891494,-0.0250464528799057,-0.2205560207366943,-0.1716753542423248,-0.07657041400671,0.1565304696559906,0.3219139873981476,0.1004307493567466,-0.0161654353141784,-0.1173800081014633,-0.0190883856266737,-0.122274249792099,0.1005835905671119,0.091475710272789,0.2032035887241363,-0.2269157171249389,-0.0600540190935134,0.1283970922231674,-0.0030998736619949,0.1385267078876495,-0.1252504587173462,0.0830006524920463,0.0305804535746574,-0.0883862003684043,0.059596948325634,-0.0663188621401786
58071,75729,75729,5,5,H8 C6 N2 O1,dsgdb9_077257,208.0894,7.0,1.4187933206558228,-0.4532555043697357,-0.1888026744127273,-8.308028221130371,-0.1073379293084144,-0.186346098780632,-0.2151546478271484,0.0594200827181339,-0.0090566426515579,0.0418500825762748,0.0213286355137825,0.0640711337327957,0.0112936981022357,-0.0597872212529182,-0.0076548727229237,-0.2212865799665451,0.1972025632858276,0.0101550035178661,-0.0453141704201698,0.0005427500000223,-0.4664284884929657,-0.4503279328346252,-0.1373575031757354,0.0482241511344909,0.1680871993303299,-0.0903026461601257,-0.0266785863786935,-0.3920123875141144,0.2291568964719772,0.0263981278985738,0.1674309968948364,-0.1172129213809967,0.3421282768249511,-0.044906597584486,1.547171950340271,-0.2472719252109527,-0.2006828784942627,0.1962027549743652,-0.0324929393827915,-0.0464556589722633,-0.3753537237644195,-0.0007359720766544,0.1592791229486465,-0.0484818667173385,-0.2310696691274643,-0.1518785208463668,-0.0790116712450981,0.1427140086889267,0.313513696193695,0.0919986218214035,-0.0420431345701217,-0.1144320219755172,-0.0442511029541492,-0.0651869550347328,0.0960702449083328,-0.000930268317461,0.144493967294693,0.0397106260061264,-0.0469648987054824,0.1488731503486633,-0.0006080083549022,0.1215774416923523,-0.126949205994606,0.0467412173748016,0.0371349267661571,-0.156183123588562,0.0017504282295703,-0.0285158120095729
58225,23371,23371,8,8,H3 C7 N1 O1,dsgdb9_024009,-55.3033,7.0,3.627219438552856,1.6721571683883667,-0.0330457501113414,-7.834229946136475,-0.08993561565876,-0.0817617177963256,-0.4669879078865051,0.0496793314814567,-0.0863887816667556,-0.3382142782211303,0.1074230670928955,-0.1490173637866974,0.1959986388683319,-0.0060494430363178,-0.013276619836688,-0.0823494121432304,-0.0256693288683891,0.0362451896071434,-0.1600310951471328,0.0001840395852923,-0.3599232733249664,-0.0738848447799682,-0.1790526807308197,0.0258532855659723,0.2440956681966781,-0.0686951205134391,0.0341860800981521,0.1346628963947296,0.1094980835914611,0.1029661744832992,0.1602458953857422,-0.1241413652896881,0.1082955747842788,-0.0310743376612663,1.39070463180542,-0.2820112109184265,-0.0542360544204711,0.251179426908493,0.0649667531251907,0.2278759479522705,-0.3737678527832031,0.0400994718074798,-0.0773537755012512,-0.0521630086004734,0.0290644280612468,-0.0378816127777099,-0.0513858422636985,0.138918787240982,0.089919775724411,0.1300199925899505,0.1245693042874336,-0.1180688962340354,-0.0765205845236778,-0.0284262485802173,0.1057163402438163,0.1651387214660644,-0.0194044038653373,0.0160978008061647,-0.0355601161718368,0.070057526230812,0.1905786395072937,0.0994102656841278,-0.1264052093029022,0.3162364065647125,0.0275420527905225,-0.0808011591434478,0.0400770418345928,0.0009664061944931
58277,123144,123144,6,6,H4 C3 N4 O2,dsgdb9_129681,-122.5644,7.0,-0.0610711313784122,-2.049273729324341,1.0865534543991089,-7.9945068359375,-0.0349096953868866,-0.0755567103624343,-0.1031176000833511,0.0788755863904953,-0.0301567446440458,-0.2557557821273803,0.0827827751636505,-0.0211160816252231,0.0006892702076584,0.0453591309487819,-0.0260075777769088,-0.1089468896389007,0.1808459460735321,0.0504366382956504,-0.0685672536492347,-0.0076637030579149,-0.45750892162323,0.2862453758716583,-0.1277856975793838,0.0070402603596448,0.2157987058162689,-0.056757416576147,0.0410403572022914,-0.0440092012286186,0.0765425190329551,-0.056727297604084,0.1422375738620758,-0.1288581937551498,0.1181393340229988,-0.0279964040964841,1.2045162916183472,-0.4449988603591919,-0.1191464662551879,0.325727641582489,0.0228981599211692,0.1298172175884246,-0.6049884557723999,0.0205355212092399,0.07753536850214,-0.1320416182279586,-0.011999798938632,0.1211406886577606,-0.1379808932542801,0.1560001075267791,0.0972868949174881,0.1268634498119354,0.1457612663507461,-0.1319301426410675,-0.0191608723253011,-0.0042655318975448,0.1582755297422409,0.8517128229141235,-0.043844923377037,0.5025457739830017,0.0612947307527065,0.0909797623753547,0.176176905632019,0.1194270849227905,-0.1295770406723022,0.1515202522277832,0.0345117263495922,-0.1170128285884857,0.0085538271814584,0.0100986845791339
58305,68118,68118,3,3,H10 C6 N2 O1,dsgdb9_066232,216.7344,7.0,2.388447999954224,-0.0171261206269264,-0.4298639893531799,-9.150157928466797,-0.1191509366035461,-0.1866419911384582,-0.0466881468892097,0.0949066653847694,-0.0566864646971225,-0.3286300301551819,0.0566771999001503,0.0228598713874816,0.0114786978811025,-0.2210344970226287,0.0389927253127098,-0.1644763499498367,0.2048439234495163,0.0259470790624618,-0.0496208481490612,0.0104151163250207,-0.4610652029514313,-0.3071411848068237,-0.0909518897533416,0.0539695993065834,0.1568627506494522,-0.0908759459853172,0.0458199940621852,-0.3050621747970581,0.1299194544553756,0.0499070100486278,0.1430397778749466,-0.1261227279901504,0.297849953174591,-0.0694983154535293,2.353994846343994,-0.1110325455665588,0.055749163031578,0.1336077451705932,-0.1070871353149414,-0.0283532291650772,-0.3256929516792297,-0.0020692627876996,0.2365982234477996,-0.0620182268321514,-0.0916112288832664,-0.1092106029391288,0.0291713513433933,0.1376163810491562,0.4240469634532928,0.1274124979972839,-0.0192676410079002,-0.1701337844133377,-0.068253256380558,-0.0580271147191524,0.0811888799071312,0.001299453433603,0.1192947104573249,-0.050012819468975,-0.0440396666526794,0.0937952324748039,0.0714732930064201,0.1082676351070404,-0.1177573204040527,0.1268324255943298,0.0355085581541061,-0.1227496117353439,0.0286525785923004,-0.0039222268387675
58686,70541,70541,4,4,H9 C7 N1 O1,dsgdb9_069736,108.8034,7.0,1.4108226299285889,-1.9125726222991943,-0.068261407315731,-8.222931861877441,-0.100538246333599,-0.1340760737657547,-0.1646572649478912,0.0285317376255989,-0.0094555579125881,0.0082434639334678,0.0219193994998931,0.0586217194795608,0.001002580858767,-0.0845302939414978,-0.0161638520658016,-0.2600050866603851,0.2102917432785034,0.151376262307167,-0.0421181917190551,0.0089408569037914,-0.5024489164352417,-0.4704410433769226,-0.1658319234848022,0.0081559922546148,0.1519845724105835,-0.0604866296052932,-0.0082549452781677,-0.4387953877449035,0.2842613458633423,-0.0975792631506919,0.1492519229650497,-0.1036305427551269,0.3851679861545563,-0.0526232607662677,1.720618486404419,-0.3356667757034302,-0.1428733170032501,0.2515382468700409,0.0105423536151647,-0.1988392770290374,-0.0503268614411354,-0.0018076635897159,0.1484988778829574,0.0399617329239845,-0.2762191295623779,-0.1004310771822929,0.0246653035283088,0.1399254947900772,0.1681177020072937,0.0927608758211135,0.0752876549959182,-0.1291372627019882,-0.0328266695141792,-0.0029747039079666,0.095078594982624,0.017357125878334,0.1155619472265243,0.1618719547986984,0.0034194961190223,0.174811378121376,0.0476123243570327,0.0996835008263588,-0.1228554993867874,0.0061024576425552,0.0402390249073505,-0.1833468377590179,0.0189330130815505,0.06034567207098
58723,112832,112832,6,6,H8 C5 N2 O2,dsgdb9_126171,-135.6289,7.0,0.2105784863233566,-4.097832202911377,-1.8275558948516848,-7.859028816223144,-0.0663331151008606,-0.1174102053046226,-0.0498612746596336,0.0586626045405864,-0.0373513586819171,-0.251155287027359,0.0317245200276374,-0.0650243088603019,0.0012608584947884,0.0400288701057434,-0.0260639786720275,-0.1025183945894241,0.0905349403619766,0.0362163074314594,-0.0610975213348865,-0.0096770105883479,-0.5016570687294006,0.2082536220550537,-0.1273989379405975,-0.0061813164502382,0.2192874401807785,-0.066676490008831,0.0130091737955808,0.0042228619568049,0.0676923245191574,-0.0317896008491516,0.145360842347145,-0.1330194920301437,0.1801482588052749,-0.0290448181331157,1.1282790899276731,-0.4033854007720947,-0.1257946193218231,0.3289448916912079,0.0237637963145971,0.1139561459422111,-0.5943524837493896,0.0523449182510376,0.0576097220182418,-0.1275100409984588,-0.0156843122094869,0.035120740532875,-0.1722288578748703,0.1474494934082031,0.0842361822724342,0.1322313845157623,0.1428088843822479,-0.1309729367494583,-0.0243792776018381,-0.0013456791639328,0.1647726744413375,0.7854049205780029,-0.0457549653947353,0.3788282573223114,0.0376614481210708,0.0853202864527702,0.1437178254127502,0.1852801442146301,-0.1293630003929138,0.15497387945652,0.0328152552247047,-0.1254403591156005,0.0146103762090206,-0.0166669562458992
58750,36962,36962,7,7,H11 C6 N3,dsgdb9_031607,91.7277,7.0,0.1650338470935821,-0.7572046518325806,2.4311702251434326,-8.959329605102539,-0.0526870489120483,-0.2070614695549011,-0.3608273267745971,0.0783894062042236,-0.0240655411034822,-0.1516198068857193,0.0500509962439537,0.0179516896605491,0.0326320901513099,-0.1258174329996109,-0.0022906409576535,-0.115525797009468,0.2251514941453933,0.0215454939752817,-0.0526617877185344,0.0080108251422643,-0.3927957713603973,-0.4700369834899902,-0.0694670155644416,0.0295939724892377,0.2766798138618469,-0.0526495277881622,0.0027752676978707,-0.3667222559452057,0.1543962806463241,0.0949137210845947,0.1694705188274383,-0.1168047189712524,0.3283892869949341,-0.0518435649573802,1.8032622337341309,-0.294193297624588,-0.2571429908275604,0.0338762924075126,-0.0749987214803695,0.204287976026535,-0.5900731086730957,0.04190494120121,0.1959950178861618,-0.047611977905035,-0.2364313602447509,-0.094730332493782,-0.2087497860193252,0.1285693645477295,0.2937151491641998,0.1247345432639122,-0.0692658200860023,-0.1098354086279869,-0.0533023066818714,-0.1650982201099395,0.1001447066664695,0.1531981825828552,0.0806004703044891,0.2740916609764099,-0.0558388270437717,0.1186449006199836,0.0565387047827243,0.2512864172458648,-0.128905177116394,0.0540856197476387,0.0360481515526771,-0.0947611033916473,0.0853161886334419,-0.1134173274040222
59036,29243,29243,8,8,H4 C4 N4 O1,dsgdb9_027452,-106.9828,7.0,1.0717568397521973,-0.599179744720459,-0.5744722485542297,-8.65080451965332,-0.0476725660264492,-0.1301674097776413,-0.3329739868640899,0.0348649621009826,-0.0148191610351204,-0.2220237255096435,0.1347934901714325,-0.027649201452732,0.0125754028558731,-0.1026963144540786,0.0188273135572671,-0.1256003826856613,0.2271715253591537,-0.0183992534875869,-0.0658017471432685,-0.0058047319762408,-0.3262518942356109,-0.3321303725242615,-0.1448552012443542,0.0786880701780319,0.2078272998332977,-0.016627911478281,0.0469794683158397,-0.1772961765527725,0.1281970739364624,0.0660131275653839,0.1466590762138366,-0.1057354137301445,0.1420441418886184,-0.0353380478918552,1.7174736261367798,-0.3794033825397491,-0.1460991501808166,0.1474622189998626,0.0174786522984504,0.0911417379975318,-0.1031561940908432,0.0401496365666389,0.1508693844079971,-0.0703520029783248,-0.0932251587510109,-0.0404704213142395,-0.0295588299632072,0.1563847362995147,0.2647486329078674,0.1046790406107902,0.0929385423660278,-0.1104335337877273,-0.0545545443892478,-0.037154197692871,0.1173798367381095,0.1305554658174514,0.0676163285970687,0.4346829056739807,-0.02818338945508,0.0980140715837478,0.2087993621826172,0.1596904098987579,-0.1270654797554016,0.1104184165596962,0.0324269831180572,-0.1203037872910499,0.0156096778810024,0.0101282438263297
59126,31163,31163,0,0,H7 C5 N3 O1,dsgdb9_028381,191.5057,7.0,0.135124996304512,1.3624212741851809,0.1762257367372512,-9.801714897155762,-0.0963812544941902,-0.0987573266029357,0.0394878610968589,0.1301875114440918,-0.1678809523582458,-0.6803581118583679,0.1124622225761413,-0.0862682536244392,0.0543357729911804,-0.3308092653751373,0.0543187335133552,-0.1169370710849762,0.0597161427140235,-0.0154903046786785,-0.0691790729761123,0.0296817664057016,-0.4213098287582397,-0.0852893143892288,-0.0489176698029041,-0.029499601572752,0.1557665765285492,-0.0704398527741432,0.0605730488896369,-0.0682369247078895,0.1082660257816314,0.0436512567102909,0.0972850546240806,-0.1309649646282196,0.2112171351909637,-0.0325682163238525,2.9433155059814453,-0.1586296111345291,0.219586431980133,0.091482013463974,-0.2015756666660308,0.0960619151592254,-0.1055224239826202,0.0102883195504546,0.220201700925827,-0.0906646028161048,0.029334221035242,-0.0277429521083831,0.0590302795171737,0.1113102659583091,0.362527459859848,0.1323525607585907,-0.0601354986429214,-0.1995874643325805,-0.0991318076848983,-0.0217414144426584,0.1070448607206344,-0.1035166233777999,0.0084178652614355,0.4226331412792206,-0.0636526495218277,0.0702576786279678,0.184924691915512,0.1200491040945053,-0.1108801439404487,0.195161834359169,0.0332322791218757,-0.1630734503269195,0.0239687785506248,0.019644659012556
59291,82981,82981,1,1,H8 C6 N2 O1,dsgdb9_087547,203.2595,7.0,0.0067977202124893,0.0476170405745506,0.0638285726308822,-8.250569343566895,-0.1057534292340278,-0.2007075399160385,-0.1783702075481414,0.0803726390004158,-0.015856135636568,-0.0228297356516122,0.0067981034517288,-0.0109304524958133,0.0072323642671108,-0.0893749594688415,0.0183282606303691,-0.2034496068954467,0.1359326541423797,0.012694077566266,-0.0481556616723537,-0.0049053491093218,-0.4540101587772369,-0.2968766093254089,-0.1367411613464355,0.0413414388895034,0.1492042988538742,-0.0756249725818634,-0.0465296618640422,-0.285243958234787,0.253592312335968,0.07209213078022,0.1762771606445312,-0.137193962931633,0.334469199180603,-0.0512559451162815,1.5648952722549438,-0.1803259700536728,-0.1983304172754287,0.2055278569459915,-0.0278032235801219,0.0309767052531242,-0.4976979792118072,0.0133754853159189,0.1307654082775116,-0.0342863053083419,-0.2349110543727874,-0.143270194530487,-0.0309958569705486,0.1441711783409118,0.2691070735454559,0.1041023880243301,-0.0291449800133705,-0.1222030594944953,-0.0356227084994316,-0.0479243919253349,0.0990495756268501,0.0331278666853904,0.1598871797323227,-0.0432926714420318,-0.0467603094875812,0.1358697861433029,-0.0086206216365098,0.1476825326681137,-0.1258922517299652,0.0704577043652534,0.0377096496522426,-0.1146087795495987,0.029965866357088,-0.0419977568089962
59525,31454,31454,5,5,H6 C4 N4 O1,dsgdb9_028525,215.0202,7.0,0.0342856608331203,-4.131059646606445,-0.1852813363075256,-9.785066604614258,-0.1138321310281753,-0.1035722345113754,0.0408253967761993,0.1153973937034607,-0.1678924262523651,-0.6661273837089539,0.0813581123948097,-0.0341748297214508,0.0502514876425266,-0.3320856392383575,0.0487320125102996,-0.122948907315731,0.0800497382879257,-0.0063968989998102,-0.0623466670513153,0.0301492027938365,-0.4236815273761749,-0.066681757569313,-0.0459464229643344,-0.0557458251714706,0.1537331342697143,-0.0685769990086555,0.0572516173124313,-0.1080963760614395,0.0670765340328216,0.0560180023312568,0.1010178104043006,-0.127885416150093,0.2473963648080825,-0.041718628257513,2.882266044616699,-0.1430969536304474,0.2531453967094421,0.1111570745706558,-0.2159829288721084,0.0624615848064422,-0.1613038182258606,-0.0065897479653358,0.1967397928237915,-0.0870539844036102,0.0341991186141967,-0.0451192669570446,0.0655646175146102,0.1150103583931922,0.3846538364887237,0.1234688237309455,-0.0644374713301658,-0.1997061222791671,-0.0994942709803581,-0.0017027854919433,0.0849120318889617,-0.0810415893793106,0.013127845712006,0.3418242037296295,-0.0584754757583141,0.0947604775428772,0.1659269779920578,0.0911788716912269,-0.1114273071289062,0.166781947016716,0.0346780903637409,-0.1761595159769058,0.0296285636723041,0.0371091105043888
59537,59733,59733,0,0,H7 C5 N1 O3,dsgdb9_055809,180.5849,7.0,-0.1656748205423355,1.3093008995056152,0.0110905496403574,-9.756399154663086,-0.0736982300877571,-0.1025692224502563,0.0252043884247541,0.1452047526836395,-0.1752105206251144,-0.6669609546661377,0.1340492069721222,-0.1088994517922401,0.0960150063037872,-0.313448816537857,0.0999772474169731,-0.1092429831624031,0.1274074465036392,-0.0307389162480831,-0.0890332534909248,0.030883889645338,-0.4436032474040985,-0.1033510118722915,-0.0372834168374538,-0.038962434977293,0.1926759928464889,-0.0507930964231491,0.0785468891263008,-0.0266391821205616,0.0519191138446331,0.0390994176268577,0.1102029830217361,-0.1137215122580528,0.1816005855798721,-0.0326214060187339,2.998234510421753,-0.1411209851503372,0.1292819082736969,0.0326754450798034,-0.204847902059555,0.0916455909609794,0.0719068050384521,0.0306318867951631,0.3123320341110229,-0.0944702699780464,0.0214519668370485,0.0171453803777694,-0.0233169179409742,0.1053928732872009,0.386314332485199,0.1329419910907745,-0.0061135068535804,-0.1934389770030975,-0.0490632392466068,0.0054737944155931,0.1161246076226234,-0.1467982530593872,0.0250242743641138,0.519636332988739,-0.0312783196568489,0.0548776313662529,0.231535866856575,0.0751821622252464,-0.1100068688392639,0.1708051264286041,0.0315599702298641,-0.1783070713281631,0.0365001782774925,-0.0125591345131397
59687,93271,93271,8,8,H10 C7 N2,dsgdb9_102201,-32.487,7.0,-2.515091896057129,2.258628368377685,1.425093412399292,-8.029839515686035,-0.0547726154327392,-0.0820641368627548,-0.5598499178886414,0.0578137710690498,-0.1056255772709846,-0.3447234332561493,0.1210516020655632,-0.1719986200332641,0.3070184886455536,-0.0068535190075635,-0.0241600424051284,-0.0825640633702278,0.0057575926184654,0.0502866506576538,-0.2114831954240799,0.0133635811507701,-0.4029270112514496,-0.031813271343708,-0.1777558922767639,0.032173529267311,0.2511605620384216,-0.0703927427530288,0.024778164923191,0.1142212077975273,0.1321194171905517,0.1009274125099182,0.1640973687171936,-0.1217903047800064,0.1091640666127204,-0.0100900372490286,1.4778554439544678,-0.2950769960880279,-0.0569069534540176,0.2672997415065765,0.0626298487186431,0.2531270980834961,-0.4260352253913879,0.0445321574807167,-0.0878885462880134,-0.0394732393324375,0.0299538969993591,-0.0455280840396881,-0.0932257771492004,0.1409732848405838,0.1019061207771301,0.1132331565022468,0.1318725794553756,-0.1074138209223747,-0.0697133317589759,-0.0635849833488464,0.0847185924649238,0.1414234638214111,-0.0153806637972593,0.0272212773561477,-0.0427787937223911,0.0708575025200843,0.187125876545906,0.0980154573917388,-0.1262598782777786,0.2997184097766876,0.0282931961119174,-0.0654300525784492,0.058537870645523,0.0144811449572443
